no;date;time;year;month;doy;dow;death;cvd;resp;temp;dptp;rhum;pm10;o3
258;15/09/1987;258;1987;9;258;Tuesday;108;45;11;22.22222222;66;79.75;NA;15.85695629
259;16/09/1987;259;1987;9;259;Wednesday;111;56;16;20.55555556;66.875;89.25;26.67089366;10.7048832
260;17/09/1987;260;1987;9;260;Thursday;110;59;7;19.72222222;64.25;91.625;23.73908773;13.68665436
261;18/09/1987;261;1987;9;261;Friday;107;49;8;17.5;60.375;94.125;24.16091139;7.100036959
262;19/09/1987;262;1987;9;262;Saturday;107;57;8;16.11111111;50.25;78;NA;12.45841971
263;20/09/1987;263;1987;9;263;Sunday;108;49;8;13.88888889;50.875;86;NA;7.373819756
264;21/09/1987;264;1987;9;264;Monday;139;74;9;13.05555556;54.75;91.25;22.8116353;5.005353774
265;22/09/1987;265;1987;9;265;Tuesday;130;59;10;16.11111111;52.5;85.375;NA;7.575220168
266;23/09/1987;266;1987;9;266;Wednesday;111;61;10;17.22222222;51;60;31.88080075;13.42906086
267;24/09/1987;267;1987;9;267;Thursday;112;64;6;15.27777778;46.25;71.5;21.67413088;16.99871602
268;25/09/1987;268;1987;9;268;Friday;106;60;9;13.61111111;43;61.75;48.82009788;13.79909368
269;26/09/1987;269;1987;9;269;Saturday;127;56;8;18.33333333;53.375;49;35.78367615;23.04841206
270;27/09/1987;270;1987;9;270;Sunday;110;44;13;24.16666667;54;52.375;42.69914667;28.25791458
271;28/09/1987;271;1987;9;271;Monday;120;60;7;20.55555556;61.125;78.875;50.73620016;30.26503357
272;29/09/1987;272;1987;9;272;Tuesday;115;60;8;16.38888889;52.375;73.375;27.73012987;12.76461943
273;30/09/1987;273;1987;9;273;Wednesday;120;61;12;12.77777778;35.625;56.75;23.98820938;11.43733108
274;01/10/1987;274;1987;10;274;Thursday;117;59;9;13.05555556;46.375;47.75;37.7392353;17.09086007
275;02/10/1987;275;1987;10;275;Friday;128;66;8;8.333333333;32.25;63.25;45.78172731;15.42711866
276;03/10/1987;276;1987;10;276;Saturday;115;38;7;5.833333333;29.875;62.875;45.78901586;15.78318783
277;04/10/1987;277;1987;10;277;Sunday;123;56;5;11.11111111;30.75;33.375;43.73227045;19.2878375
278;05/10/1987;278;1987;10;278;Monday;118;54;10;15.55555556;41.25;51.125;41.66354195;15.11380002
279;06/10/1987;279;1987;10;279;Tuesday;137;70;10;7.5;38;84;20.93849935;7.612854925
280;07/10/1987;280;1987;10;280;Wednesday;134;64;12;4.166666667;26.875;60.5;29.62395862;13.70795773
281;08/10/1987;281;1987;10;281;Thursday;134;58;6;5.277777778;26.875;37.75;34.58437528;10.55273414
282;09/10/1987;282;1987;10;282;Friday;115;52;6;11.94444444;31.25;48.125;31.68686247;12.11734732
283;10/10/1987;283;1987;10;283;Saturday;103;41;18;5.833333333;32.625;73.75;21.70837482;9.198311473
284;11/10/1987;284;1987;10;284;Sunday;106;47;5;3.888888889;25.5;66.375;25.67488123;14.96890682
285;12/10/1987;285;1987;10;285;Monday;123;59;2;5.833333333;30.375;56.25;40.61562217;12.68976966
286;13/10/1987;286;1987;10;286;Tuesday;116;51;15;9.722222222;33.375;45.125;NA;15.74955987
287;14/10/1987;287;1987;10;287;Wednesday;120;59;6;13.05555556;38.125;45.375;34.69761497;11.48587882
288;15/10/1987;288;1987;10;288;Thursday;130;62;8;17.22222222;36;37.25;45.7208846;25.24001911
289;16/10/1987;289;1987;10;289;Friday;111;56;8;16.94444444;55.125;82.875;51.72345067;29.26507512
290;17/10/1987;290;1987;10;290;Saturday;122;59;14;8.888888889;42.125;81;12.72345067;9.428174966
291;18/10/1987;291;1987;10;291;Sunday;121;57;13;11.94444444;43.75;72.25;24.88225871;15.99375367
292;19/10/1987;292;1987;10;292;Monday;117;57;6;9.722222222;40.25;79;4.813279288;19.08796696
293;20/10/1987;293;1987;10;293;Tuesday;111;53;10;7.5;32.375;77.875;17.8224139;15.75761185
294;21/10/1987;294;1987;10;294;Wednesday;114;56;3;2.777777778;33.25;85.625;15.25910132;6.65794298
295;22/10/1987;295;1987;10;295;Thursday;104;43;5;6.111111111;34.25;66.125;18.78597005;6.647171429
296;23/10/1987;296;1987;10;296;Friday;98;43;5;3.888888889;31.125;71.625;43.70984826;8.585183061
297;24/10/1987;297;1987;10;297;Saturday;139;66;16;3.611111111;33.5;90.375;26.84375876;7.935567636
298;25/10/1987;298;1987;10;298;Sunday;126;65;6;5.555555556;31.125;65;NA;11.13686033
299;26/10/1987;299;1987;10;299;Monday;115;65;12;6.944444444;45.375;89.875;26.65504057;5.15178176
300;27/10/1987;300;1987;10;300;Tuesday;119;61;8;6.944444444;34.5;84.375;24.70123537;9.852629984
301;28/10/1987;301;1987;10;301;Wednesday;114;58;13;3.611111111;28.875;69.375;24.73317834;5.143875936
302;29/10/1987;302;1987;10;302;Thursday;123;63;13;6.944444444;37.75;74.375;41.81843475;7.533572511
303;30/10/1987;303;1987;10;303;Friday;125;62;7;12.5;42.875;67.25;50.59833789;17.25008703
304;31/10/1987;304;1987;10;304;Saturday;116;53;11;11.11111111;49.375;87.625;53.83061424;13.17398409
305;01/11/1987;305;1987;11;305;Sunday;118;56;5;14.44444444;58.5;98;23.82147962;10.1302345
306;02/11/1987;306;1987;11;306;Monday;138;65;9;17.77777778;56.625;71.625;39.79799807;12.20641587
307;03/11/1987;307;1987;11;307;Tuesday;98;46;5;18.88888889;49.875;52;NA;31.29275159
308;04/11/1987;308;1987;11;308;Wednesday;114;51;11;13.61111111;38.25;50.75;40.81996756;16.9174555
309;05/11/1987;309;1987;11;309;Thursday;117;55;10;4.722222222;19.875;49;23.59557194;18.31443669
310;06/11/1987;310;1987;11;310;Friday;108;53;7;4.166666667;25.75;43.75;37.74482455;7.527002103
311;07/11/1987;311;1987;11;311;Saturday;109;49;7;7.5;29.5;45;39.64107462;4.068186585
312;08/11/1987;312;1987;11;312;Sunday;121;66;9;9.722222222;41.75;85.5;58.69309729;21.82824867
313;09/11/1987;313;1987;11;313;Monday;109;39;6;1.666666667;18.5;55.5;10.72051656;24.5924009
314;10/11/1987;314;1987;11;314;Tuesday;127;69;7;1.111111111;24.875;64.125;4.856663059;25.49037806
315;11/11/1987;315;1987;11;315;Wednesday;143;73;10;1.666666667;23.75;57;28.25863073;6.820830103
316;12/11/1987;316;1987;11;316;Thursday;118;59;6;6.388888889;31.125;48;39.60857389;7.415333264
317;13/11/1987;317;1987;11;317;Friday;113;61;5;9.166666667;31.375;43.5;47.64359259;4.329310813
318;14/11/1987;318;1987;11;318;Saturday;125;61;8;8.333333333;31.125;53.5;10.58824481;9.529697689
319;15/11/1987;319;1987;11;319;Sunday;108;48;7;10.27777778;32;35.375;43.64749499;17.60662379
320;16/11/1987;320;1987;11;320;Monday;100;51;10;13.33333333;56;95.5;26.71174077;15.46016896
321;17/11/1987;321;1987;11;321;Tuesday;112;51;5;10;35.375;75.625;16.53619376;11.28900297
322;18/11/1987;322;1987;11;322;Wednesday;106;53;6;3.333333333;29.25;75.625;NA;7.797992897
323;19/11/1987;323;1987;11;323;Thursday;128;65;10;3.055555556;26;57;20.62110609;8.590441024
324;20/11/1987;324;1987;11;324;Friday;128;54;11;-2.5;10.375;52.875;26.72176464;22.74411903
325;21/11/1987;325;1987;11;325;Saturday;121;63;5;-3.611111111;11.5;45.125;19.74299502;8.888079826
326;22/11/1987;326;1987;11;326;Sunday;128;66;11;5.555555556;28.75;47.5;NA;9.36937142
327;23/11/1987;327;1987;11;327;Monday;127;66;6;6.388888889;31.75;79.75;28.18641908;9.463600568
328;24/11/1987;328;1987;11;328;Tuesday;113;54;8;4.166666667;39.375;91.5;44.72495704;6.483622472
329;25/11/1987;329;1987;11;329;Wednesday;117;53;10;4.444444444;36.875;89.375;2.733976032;10.72880111
330;26/11/1987;330;1987;11;330;Thursday;114;58;7;4.444444444;35.875;80.875;7.672425696;21.19126093
331;27/11/1987;331;1987;11;331;Friday;117;55;5;4.722222222;39.5;94.875;NA;8.797834168
332;28/11/1987;332;1987;11;332;Saturday;115;56;11;8.333333333;45.5;90.375;NA;4.328911412
333;29/11/1987;333;1987;11;333;Sunday;103;55;6;3.888888889;34.625;94.875;9.803667342;3.032640817
334;30/11/1987;334;1987;11;334;Monday;101;59;5;2.777777778;35.5;99;NA;4.062711865
335;01/12/1987;335;1987;12;335;Tuesday;134;68;9;0;24.125;76.375;20.26116041;10.91344408
336;02/12/1987;336;1987;12;336;Wednesday;93;47;3;-1.111111111;26.375;81.5;14.95743317;8.129993358
337;03/12/1987;337;1987;12;337;Thursday;116;57;8;-0.833333333;26.25;86;21.9762901;3.879655454
338;04/12/1987;338;1987;12;338;Friday;128;73;5;-2.777777778;19.625;79;27.02755994;9.773119221
339;05/12/1987;339;1987;12;339;Saturday;109;42;6;-2.777777778;24.625;81.875;22.64840802;11.34378255
340;06/12/1987;340;1987;12;340;Sunday;142;80;11;-0.277777778;29;79.125;14.01549645;12.46103971
341;07/12/1987;341;1987;12;341;Monday;124;68;6;3.611111111;36.25;84.5;17.02584071;3.295895332
342;08/12/1987;342;1987;12;342;Tuesday;112;57;8;8.055555556;49.5;94.625;19.73872301;2.978656981
343;09/12/1987;343;1987;12;343;Wednesday;116;52;12;9.722222222;34.375;77.625;12.63422079;7.022767074
344;10/12/1987;344;1987;12;344;Thursday;136;70;7;3.333333333;31.125;87.375;23.65514782;4.838679323
345;11/12/1987;345;1987;12;345;Friday;138;59;8;5;33.625;71.25;21.37047626;2.199062567
346;12/12/1987;346;1987;12;346;Saturday;136;60;11;1.666666667;23.75;69.875;20.67639381;8.468651062
347;13/12/1987;347;1987;12;347;Sunday;108;56;6;-0.277777778;23.5;77;25.74620213;10.59519207
348;14/12/1987;348;1987;12;348;Monday;125;55;8;-1.111111111;27.5;74.625;34.69903253;10.60683262
349;15/12/1987;349;1987;12;349;Tuesday;140;83;15;-0.555555556;24.25;78.75;10.79898709;6.88128038
350;16/12/1987;350;1987;12;350;Wednesday;149;70;11;-2.5;16.625;66.25;27.70186249;9.421075155
351;17/12/1987;351;1987;12;351;Thursday;118;60;8;-6.388888889;11.75;72;24.69386395;4.876894907
352;18/12/1987;352;1987;12;352;Friday;131;67;10;-5;25.75;89.125;27.93253342;1.643575452
353;19/12/1987;353;1987;12;353;Saturday;111;58;13;1.111111111;35;98;11.95706145;1.059045471
354;20/12/1987;354;1987;12;354;Sunday;130;75;10;1.111111111;21.25;65.75;16.98637675;9.2946262
355;21/12/1987;355;1987;12;355;Monday;125;65;10;0.555555556;26.125;67.375;NA;4.062178379
356;22/12/1987;356;1987;12;356;Tuesday;121;53;10;1.666666667;29.125;83.5;NA;-0.173954185
357;23/12/1987;357;1987;12;357;Wednesday;144;73;11;1.944444444;31.25;77.125;33.44086868;2.990434982
358;24/12/1987;358;1987;12;358;Thursday;126;57;12;5;39.75;93.625;NA;2.014314352
359;25/12/1987;359;1987;12;359;Friday;124;65;9;0.555555556;25.5;77.75;7.979277582;14.63983918
360;26/12/1987;360;1987;12;360;Saturday;119;69;11;-2.5;23.75;85.375;NA;18.17261894
361;27/12/1987;361;1987;12;361;Sunday;116;62;6;-1.666666667;28.375;75.25;36.96088658;9.207656221
362;28/12/1987;362;1987;12;362;Monday;156;80;11;0.833333333;30.75;90.125;NA;17.72012784
363;29/12/1987;363;1987;12;363;Tuesday;112;47;12;-4.166666667;20.25;81.875;17.82006725;18.88653068
364;30/12/1987;364;1987;12;364;Wednesday;116;62;16;-3.611111111;27.625;84.375;NA;3.703274018
365;31/12/1987;365;1987;12;365;Thursday;148;79;14;-4.722222222;7.25;70.875;13.11419173;13.5689809
366;01/01/1988;366;1988;1;1;Friday;108;42;16;-15.83333333;-3.625;68.625;NA;19.49768334
367;02/01/1988;367;1988;1;2;Saturday;124;51;12;-9.444444444;15.375;67.75;NA;7.243837471
368;03/01/1988;368;1988;1;3;Sunday;138;69;5;-4.166666667;16.75;75.375;17.15764944;8.232056058
369;04/01/1988;369;1988;1;4;Monday;132;74;4;-15;-15.875;60.625;21.59915536;17.89290354
370;05/01/1988;370;1988;1;5;Tuesday;112;57;10;-21.38888889;-15.75;60.625;16.10212996;12.68979147
371;06/01/1988;371;1988;1;6;Wednesday;131;53;12;-20.83333333;-15.125;63.625;66.87741681;6.630475216
372;07/01/1988;372;1988;1;7;Thursday;140;75;10;-16.11111111;-1.875;70.625;65.66591014;1.468596151
373;08/01/1988;373;1988;1;8;Friday;123;68;7;-13.05555556;2.75;75.125;78.62221075;3.526871296
374;09/01/1988;374;1988;1;9;Saturday;126;73;8;-17.5;-12.25;64.5;39.4623402;6.935567803
375;10/01/1988;375;1988;1;10;Sunday;121;58;15;-16.94444444;-1.625;65.5;34.50874388;5.773470923
376;11/01/1988;376;1988;1;11;Monday;148;80;13;-4.444444444;22.25;72.25;30.58618597;5.568200933
377;12/01/1988;377;1988;1;12;Tuesday;146;79;9;-1.944444444;15.5;70.5;34.64478987;16.16016028
378;13/01/1988;378;1988;1;13;Wednesday;119;62;10;-11.11111111;-0.375;65.875;42.63377224;13.24202503
379;14/01/1988;379;1988;1;14;Thursday;127;50;8;-11.66666667;9.375;62.875;37.55722358;2.098566964
380;15/01/1988;380;1988;1;15;Friday;118;55;14;-2.222222222;22.75;62.5;19.40435561;3.110331873
381;16/01/1988;381;1988;1;16;Saturday;137;63;10;3.888888889;29.25;57.5;28.52630854;13.37469531
382;17/01/1988;382;1988;1;17;Sunday;138;58;16;2.777777778;32.25;96;17.45062185;5.830152929
383;18/01/1988;383;1988;1;18;Monday;117;56;7;0.833333333;32.375;94.625;NA;7.882312995
384;19/01/1988;384;1988;1;19;Tuesday;125;76;11;1.944444444;34.625;94.125;30.54213295;12.19450377
385;20/01/1988;385;1988;1;20;Wednesday;126;67;14;1.111111111;27.375;81;13.43051196;5.873966365
386;21/01/1988;386;1988;1;21;Thursday;100;55;10;-1.944444444;21.125;74.625;11.83329549;15.39388646
387;22/01/1988;387;1988;1;22;Friday;126;73;3;-2.777777778;23.625;87.75;23.55872861;5.915368747
388;23/01/1988;388;1988;1;23;Saturday;131;70;12;-6.111111111;25.75;96.625;15.29437041;7.24141747
389;24/01/1988;389;1988;1;24;Sunday;115;61;9;-4.166666667;17;81.25;18.29127595;8.580410628
390;25/01/1988;390;1988;1;25;Monday;142;69;8;-9.722222222;-2.75;79.5;26.30049517;7.495617543
391;26/01/1988;391;1988;1;26;Tuesday;122;61;9;-12.77777778;-0.5;69.25;37.312897;6.343649827
392;27/01/1988;392;1988;1;27;Wednesday;124;65;9;-13.88888889;11.25;76;43.26029114;6.486257038
393;28/01/1988;393;1988;1;28;Thursday;112;54;7;-5.833333333;19.25;72.75;41.36168436;10.10560939
394;29/01/1988;394;1988;1;29;Friday;126;62;11;1.944444444;40.5;77.375;29.13341817;10.04120387
395;30/01/1988;395;1988;1;30;Saturday;127;62;7;10.27777778;47.5;78.875;15.15817387;23.31536231
396;31/01/1988;396;1988;1;31;Sunday;118;62;8;7.777777778;31.875;79.75;34.11133334;19.54568491
397;01/02/1988;397;1988;2;32;Monday;119;57;8;-2.222222222;21.375;88.75;5.189042126;21.17773929
398;02/02/1988;398;1988;2;33;Tuesday;111;55;8;-5.277777778;17.75;71.625;15.14868265;25.82159898
399;03/02/1988;399;1988;2;34;Wednesday;120;64;10;-4.444444444;20.125;85.125;31.45743122;14.82381056
400;04/02/1988;400;1988;2;35;Thursday;135;76;9;-8.611111111;6.625;75;43.85374801;14.40418185
401;05/02/1988;401;1988;2;36;Friday;119;65;4;-15.55555556;-10.75;57.5;28.81028396;18.04498324
402;06/02/1988;402;1988;2;37;Saturday;110;54;10;-16.11111111;-3.125;67.75;30.81421843;19.2505991
403;07/02/1988;403;1988;2;38;Sunday;123;65;12;-8.611111111;8.375;63.5;23.87558014;17.40468347
404;08/02/1988;404;1988;2;39;Monday;108;61;8;-9.722222222;16.25;84;34.75721948;11.49707678
405;09/02/1988;405;1988;2;40;Tuesday;135;77;8;-8.055555556;7.125;68.625;33.46840413;12.28973548
406;10/02/1988;406;1988;2;41;Wednesday;124;63;5;-8.888888889;17.625;98;27.63574407;21.53290369
407;11/02/1988;407;1988;2;42;Thursday;131;73;10;-8.888888889;9;76;19.74935063;28.4392645
408;12/02/1988;408;1988;2;43;Friday;139;72;10;-12.77777778;0.25;72.25;35.65974787;17.74230235
409;13/02/1988;409;1988;2;44;Saturday;113;58;13;-13.88888889;3.5;69.5;33.79983437;11.22795796
410;14/02/1988;410;1988;2;45;Sunday;126;57;12;-2.5;38.625;95.5;NA;8.655187442
411;15/02/1988;411;1988;2;46;Monday;138;76;11;-3.333333333;11.875;60.375;24.31084897;18.31907366
412;16/02/1988;412;1988;2;47;Tuesday;119;60;8;-3.055555556;27.125;79.375;25.71333857;6.382916552
413;17/02/1988;413;1988;2;48;Wednesday;122;55;7;-0.555555556;23.125;78.5;51.63888763;10.31970751
414;18/02/1988;414;1988;2;49;Thursday;124;63;6;-0.277777778;27;78.125;53.58939319;8.369274089
415;19/02/1988;415;1988;2;50;Friday;128;65;9;0;29.375;80.125;68.58719811;9.247027567
416;20/02/1988;416;1988;2;51;Saturday;147;62;18;-5.833333333;-2.625;50.875;28.62482187;23.49844295
417;21/02/1988;417;1988;2;52;Sunday;125;64;8;-8.611111111;20.125;70.625;21.05512401;17.33525272
418;22/02/1988;418;1988;2;53;Monday;156;77;11;4.444444444;29;68.125;14.54077055;17.66834644
419;23/02/1988;419;1988;2;54;Tuesday;123;60;12;-2.777777778;13;60.75;35.52818777;23.68357819
420;24/02/1988;420;1988;2;55;Wednesday;119;59;11;-5.555555556;7.875;52.875;56.73068402;18.57489878
421;25/02/1988;421;1988;2;56;Thursday;131;65;9;-6.388888889;9.75;53.5;NA;13.82813954
422;26/02/1988;422;1988;2;57;Friday;117;54;7;4.166666667;29.625;53.375;45.22444156;13.59749454
423;27/02/1988;423;1988;2;58;Saturday;145;61;14;0;22.75;76;19.66534373;33.77924883
424;28/02/1988;424;1988;2;59;Sunday;126;65;7;1.388888889;31.625;71.875;45.04513693;16.61347084
425;29/02/1988;425;1988;2;60;Monday;112;47;8;4.166666667;26.375;64.125;20.0640111;16.59232352
426;01/03/1988;426;1988;3;61;Tuesday;111;63;5;5;29.375;44.875;21.12231325;22.25075347
427;02/03/1988;427;1988;3;62;Wednesday;117;61;9;1.944444444;24.375;76.5;24.17382316;24.58139021
428;03/03/1988;428;1988;3;63;Thursday;118;55;9;-2.777777778;17;66;8.075982633;33.70256962
429;04/03/1988;429;1988;3;64;Friday;116;54;9;-1.944444444;16.25;62.5;21.454663;30.75576467
430;05/03/1988;430;1988;3;65;Saturday;144;71;15;-0.555555556;19.25;54.125;30.96723145;10.30278117
431;06/03/1988;431;1988;3;66;Sunday;132;62;7;2.222222222;32.5;66.25;NA;17.968669
432;07/03/1988;432;1988;3;67;Monday;142;72;10;5.555555556;40;66.75;48.93252105;11.13708348
433;08/03/1988;433;1988;3;68;Tuesday;154;67;17;9.166666667;42.75;83.125;NA;12.82632881
434;09/03/1988;434;1988;3;69;Wednesday;142;77;13;1.111111111;27.625;71.125;NA;18.75686088
435;10/03/1988;435;1988;3;70;Thursday;110;56;7;3.333333333;21.375;50;37.31161463;21.50407978
436;11/03/1988;436;1988;3;71;Friday;126;64;8;8.055555556;35.125;46.25;26.91821157;11.65626418
437;12/03/1988;437;1988;3;72;Saturday;137;58;13;6.111111111;28.25;80.125;13.81790276;22.31718554
438;13/03/1988;438;1988;3;73;Sunday;130;60;13;-3.055555556;17.625;75.875;NA;23.7489733
439;14/03/1988;439;1988;3;74;Monday;132;62;11;-4.444444444;17.5;77.25;17.8521591;25.13653155
440;15/03/1988;440;1988;3;75;Tuesday;112;57;6;-4.722222222;19.5;68.125;27.81092202;21.50053964
441;16/03/1988;441;1988;3;76;Wednesday;130;65;13;0.277777778;23.5;63.375;24.46275809;20.62712351
442;17/03/1988;442;1988;3;77;Thursday;138;72;13;1.111111111;26;67.625;NA;10.71238876
443;18/03/1988;443;1988;3;78;Friday;130;64;8;1.388888889;17.375;45.625;37.67831026;17.25278734
444;19/03/1988;444;1988;3;79;Saturday;109;53;11;0;29.5;73.75;20.69155866;21.93517736
445;20/03/1988;445;1988;3;80;Sunday;117;67;12;-1.944444444;15;57.625;-1.27805356;33.42809491
446;21/03/1988;446;1988;3;81;Monday;145;85;6;-1.111111111;15.75;54.5;14.77914304;36.7323995
447;22/03/1988;447;1988;3;82;Tuesday;124;63;15;8.055555556;35;37.75;54.30517842;20.13610545
448;23/03/1988;448;1988;3;83;Wednesday;136;64;10;13.33333333;36.25;53.25;74.76391868;31.59991694
449;24/03/1988;449;1988;3;84;Thursday;113;55;5;13.61111111;54.75;65;42.74332908;23.25800345
450;25/03/1988;450;1988;3;85;Friday;132;76;7;11.66666667;35.5;54.25;15.73527456;20.77042456
451;26/03/1988;451;1988;3;86;Saturday;140;67;14;3.888888889;18.5;53.875;49.80686689;19.51374448
452;27/03/1988;452;1988;3;87;Sunday;139;66;9;4.444444444;28.25;57.75;45.79821256;21.40554723
453;28/03/1988;453;1988;3;88;Monday;121;58;7;9.166666667;42.625;63.875;27.62196591;9.381742532
454;29/03/1988;454;1988;3;89;Tuesday;139;63;15;7.5;35.75;90.875;19.84903485;12.49086104
455;30/03/1988;455;1988;3;90;Wednesday;122;62;6;4.722222222;27.25;55.375;23.81551562;17.54030723
456;31/03/1988;456;1988;3;91;Thursday;113;58;10;5.555555556;32;60.25;33.8183508;17.03493813
457;01/04/1988;457;1988;4;92;Friday;121;61;7;5.555555556;34.25;73.5;20.83512193;34.01952808
458;02/04/1988;458;1988;4;93;Saturday;125;64;10;12.22222222;56.625;89.25;30.96053448;8.7941855
459;03/04/1988;459;1988;4;94;Sunday;120;50;11;11.94444444;44.125;81.75;16.37346763;21.71181828
460;04/04/1988;460;1988;4;95;Monday;130;75;12;14.16666667;51.625;61.25;NA;26.67788483
461;05/04/1988;461;1988;4;96;Tuesday;144;62;10;20.83333333;57.5;61;33.1187017;29.85620314
462;06/04/1988;462;1988;4;97;Wednesday;111;55;8;10;28.75;50.375;9.318023387;30.1224535
463;07/04/1988;463;1988;4;98;Thursday;133;65;11;10;25.25;39;23.26217499;22.41015956
464;08/04/1988;464;1988;4;99;Friday;125;60;17;10.83333333;28.75;40.875;23.2512442;17.56419681
465;09/04/1988;465;1988;4;100;Saturday;126;53;11;11.38888889;37.75;49.625;47.10527355;18.90000892
466;10/04/1988;466;1988;4;101;Sunday;121;62;9;6.111111111;33.75;73.5;26.14174531;16.59161559
467;11/04/1988;467;1988;4;102;Monday;118;58;14;7.777777778;22.875;38.625;22.11950451;27.95703147
468;12/04/1988;468;1988;4;103;Tuesday;116;53;5;8.611111111;23.25;40.875;29.07690166;27.22662965
469;13/04/1988;469;1988;4;104;Wednesday;87;39;5;11.66666667;38.5;46.875;NA;26.71353794
470;14/04/1988;470;1988;4;105;Thursday;122;61;6;6.111111111;28.875;61.875;16.01522925;25.24009281
471;15/04/1988;471;1988;4;106;Friday;116;62;11;5.277777778;25.5;55.125;19.58044856;23.31532911
472;16/04/1988;472;1988;4;107;Saturday;123;63;8;8.611111111;27.5;36.5;34.01522926;20.61803304
473;17/04/1988;473;1988;4;108;Sunday;118;59;9;15;37.875;53.375;66.93897508;37.50952438
474;18/04/1988;474;1988;4;109;Monday;109;50;12;5.833333333;17.875;41.125;31.91430287;28.6348787
475;19/04/1988;475;1988;4;110;Tuesday;117;45;20;4.722222222;14.75;29.5;42.82211599;20.05760078
476;20/04/1988;476;1988;4;111;Wednesday;110;59;12;7.5;35.25;68.75;42.80936431;20.04383831
477;21/04/1988;477;1988;4;112;Thursday;150;85;16;2.777777778;28.75;55.75;30.57538907;17.79111869
478;22/04/1988;478;1988;4;113;Friday;122;60;8;7.5;30.375;48.875;41.79661263;25.24427537
479;23/04/1988;479;1988;4;114;Saturday;117;56;11;6.666666667;34.375;73;34.85399518;19.77872785
480;24/04/1988;480;1988;4;115;Sunday;94;40;11;7.222222222;30.125;52.875;24.90751924;23.75445657
